polygon,probability,port,wkt,closest_terminal,distance_to_closest_terminal,geometry,port_code,distance_to_nearest_container,terminal_name,latitude_custom,longitude_custom,geometry_costums_office,terminal,country,closet_terminal_general,center_point,center_lat,center_lon,numero_polygone,adresse_google,color,name_zone,on_water
"[(53.4973493907801, 9.935551642180464), (53.497383020418134, 9.934512375313847), (53.497512423052186, 9.934552365000885), (53.49747879341415, 9.935591631867501)]",0.96665215,DEHAM-CTA,"POLYGON ((9.935551642180464 53.4973493907801,9.934512375313847 53.497383020418134,9.934552365000885 53.497512423052186,9.935591631867501 53.49747879341415,9.935551642180464 53.4973493907801))",DEHAM-CTA-OFFD,0.3885292007876108,"POLYGON ((9.935551642180464 53.4973493907801, 9.934512375313847 53.497383020418134, 9.934552365000885 53.497512423052186, 9.935591631867501 53.49747879341415, 9.935551642180464 53.4973493907801))",DEHAM,,,,,,,DE,DEHAM-CTA,POINT (9.935052003590673 53.49743090691614),53.49743090691614,9.935052003590673,262,9F5FFWWP+X2,"{'fillColor': 'green', 'color': 'green'}",storage,False
"[(53.499120025077985, 9.93341010144033), (53.49917701490083, 9.93341010144033), (53.49917701490083, 9.933950194713518), (53.499120025077985, 9.933950194713518)]",0.9749204,DEHAM-CTA,"POLYGON ((9.93341010144033 53.499120025077985,9.93341010144033 53.49917701490083,9.933950194713518 53.49917701490083,9.933950194713518 53.499120025077985,9.93341010144033 53.499120025077985))",DEHAM-CTA-OFFD,0.259221214663456,"POLYGON ((9.93341010144033 53.499120025077985, 9.93341010144033 53.49917701490083, 9.933950194713518 53.49917701490083, 9.933950194713518 53.499120025077985, 9.93341010144033 53.499120025077985))",DEHAM,,,,,,,DE,DEHAM-CTA,POINT (9.933680148076924 53.499148519989404),53.499148519989404,9.933680148076924,263,9F5FFWXM+MF,"{'fillColor': 'green', 'color': 'green'}",storage,False
"[(53.498945256287925, 9.932400361842632), (53.49900984475382, 9.932400361842632), (53.49900984475382, 9.932764337744127), (53.498945256287925, 9.932764337744127)]",0.93618995,DEHAM-CTA,"POLYGON ((9.932400361842632 53.498945256287925,9.932400361842632 53.49900984475382,9.932764337744127 53.49900984475382,9.932764337744127 53.498945256287925,9.932400361842632 53.498945256287925))",DEHAM-CTA-OFFD,0.3255306512780024,"POLYGON ((9.932400361842632 53.498945256287925, 9.932400361842632 53.49900984475382, 9.932764337744127 53.49900984475382, 9.932764337744127 53.498945256287925, 9.932400361842632 53.498945256287925))",DEHAM,,,,,,,DE,DEHAM-CTA,POINT (9.932582349793378 53.49897755052088),53.49897755052088,9.932582349793378,264,9F5FFWXM+H2,"{'fillColor': 'green', 'color': 'green'}",storage,False
"[(53.50920152473919, 9.94384212042353), (53.509239897886566, 9.943486363332715), (53.509334500992495, 9.94358381494505), (53.50929612784511, 9.943939572035868)]",0.95666254,DEHAM-CTA,"POLYGON ((9.94384212042353 53.50920152473919,9.943486363332715 53.509239897886566,9.94358381494505 53.509334500992495,9.943939572035868 53.50929612784511,9.94384212042353 53.50920152473919))",DEHAM-CTA-OFFD,1.0555842221648255,"POLYGON ((9.94384212042353 53.50920152473919, 9.943486363332715 53.509239897886566, 9.94358381494505 53.509334500992495, 9.943939572035868 53.50929612784511, 9.94384212042353 53.50920152473919))",DEHAM,,,,,,,DE,DEHAM-CTA,POINT (9.94371296768429 53.509268012865846),53.509268012865846,9.94371296768429,265,"Kattwykweg 7, 21107 Hamburg, Germany","{'fillColor': 'green', 'color': 'green'}",storage,False
"[(53.508082624550674, 9.943977143741828), (53.5083181824851, 9.943977143741828), (53.5083181824851, 9.944388084275776), (53.508082624550674, 9.944388084275776)]",0.9649514,DEHAM-CTA,"POLYGON ((9.943977143741828 53.508082624550674,9.943977143741828 53.5083181824851,9.944388084275776 53.5083181824851,9.944388084275776 53.508082624550674,9.943977143741828 53.508082624550674))",DEHAM-CTA-OFFD,0.9678481113499378,"POLYGON ((9.943977143741828 53.508082624550674, 9.943977143741828 53.5083181824851, 9.944388084275776 53.5083181824851, 9.944388084275776 53.508082624550674, 9.943977143741828 53.508082624550674))",DEHAM,,,,,,,DE,DEHAM-CTA,POINT (9.944182614008804 53.50820040351789),53.50820040351789,9.944182614008804,266,"Kattwykweg 7, 21107 Hamburg, Germany","{'fillColor': 'green', 'color': 'green'}",storage,False
"[(53.507653301218575, 9.944106296481069), (53.50775968222122, 9.944106296481069), (53.50775968222122, 9.944294155010873), (53.507653301218575, 9.944294155010873)]",0.968592,DEHAM-CTA,"POLYGON ((9.944106296481069 53.507653301218575,9.944106296481069 53.50775968222122,9.944294155010873 53.50775968222122,9.944294155010873 53.507653301218575,9.944106296481069 53.507653301218575))",DEHAM-CTA-OFFD,0.9224811783573684,"POLYGON ((9.944106296481069 53.507653301218575, 9.944106296481069 53.50775968222122, 9.944294155010873 53.50775968222122, 9.944294155010873 53.507653301218575, 9.944106296481069 53.507653301218575))",DEHAM,,,,,,,DE,DEHAM-CTA,POINT (9.944200225745968 53.5077064917199),53.5077064917199,9.944200225745968,267,9F5FGW5V+3M,"{'fillColor': 'green', 'color': 'green'}",storage,False
"[(53.510677561150864, 9.945062138022147), (53.51082573469026, 9.945062138022147), (53.51082573469026, 9.94562571361156), (53.510677561150864, 9.94562571361156)]",0.95343864,DEHAM-CTA,"POLYGON ((9.945062138022147 53.510677561150864,9.945062138022147 53.51082573469026,9.94562571361156 53.51082573469026,9.94562571361156 53.510677561150864,9.945062138022147 53.510677561150864))",DEHAM-CTA-OFFD,1.2518142314866505,"POLYGON ((9.945062138022147 53.510677561150864, 9.945062138022147 53.51082573469026, 9.94562571361156 53.51082573469026, 9.94562571361156 53.510677561150864, 9.945062138022147 53.510677561150864))",DEHAM,,,,,,,DE,DEHAM-CTA,POINT (9.945343925816854 53.51075164792056),53.51075164792056,9.945343925816854,268,9F5FGW6W+84,"{'fillColor': 'green', 'color': 'green'}",storage,False
"[(53.50756591682355, 9.9446511974882), (53.507892658474525, 9.9446511974882), (53.507892658474525, 9.945109102654598), (53.50756591682355, 9.945109102654598)]",0.9788691,DEHAM-CTA,"POLYGON ((9.9446511974882 53.50756591682355,9.9446511974882 53.507892658474525,9.945109102654598 53.507892658474525,9.945109102654598 53.50756591682355,9.9446511974882 53.50756591682355))",DEHAM-CTA-OFFD,0.9504387379999006,"POLYGON ((9.9446511974882 53.50756591682355, 9.9446511974882 53.507892658474525, 9.945109102654598 53.507892658474525, 9.945109102654598 53.50756591682355, 9.9446511974882 53.50756591682355))",DEHAM,,,,,,,DE,DEHAM-CTA,POINT (9.944880150071398 53.507729287649035),53.507729287649035,9.944880150071398,269,"Kattwykstraße 19, 21107 Hamburg, Germany","{'fillColor': 'green', 'color': 'green'}",storage,False
"[(53.507382000582176, 9.944592999634592), (53.507479556538485, 9.944530191276302), (53.507522670303516, 9.945169722976768), (53.50742511434721, 9.945232531335058)]",0.96470416,DEHAM-CTA,"POLYGON ((9.944592999634592 53.507382000582176,9.944530191276302 53.507479556538485,9.945169722976768 53.507522670303516,9.945232531335058 53.50742511434721,9.944592999634592 53.507382000582176))",DEHAM-CTA-OFFD,0.9258218624384242,"POLYGON ((9.944592999634592 53.507382000582176, 9.944530191276302 53.507479556538485, 9.945169722976768 53.507522670303516, 9.945232531335058 53.50742511434721, 9.944592999634592 53.507382000582176))",DEHAM,,,,,,,DE,DEHAM-CTA,POINT (9.94488136130568 53.50745233544285),53.50745233544285,9.94488136130568,270,9F5FGW4V+XX,"{'fillColor': 'green', 'color': 'green'}",storage,False
"[(53.50753932157289, 9.944228515796139), (53.50763050528944, 9.944228515796139), (53.50763050528944, 9.944557268223297), (53.50753932157289, 9.944557268223297)]",0.96183926,DEHAM-CTA,"POLYGON ((9.944228515796139 53.50753932157289,9.944228515796139 53.50763050528944,9.944557268223297 53.50763050528944,9.944557268223297 53.50753932157289,9.944228515796139 53.50753932157289))",DEHAM-CTA-OFFD,0.9185959164559128,"POLYGON ((9.944228515796139 53.50753932157289, 9.944228515796139 53.50763050528944, 9.944557268223297 53.50763050528944, 9.944557268223297 53.50753932157289, 9.944228515796139 53.50753932157289))",DEHAM,,,,,,,DE,DEHAM-CTA,POINT (9.944392892009716 53.50758491343116),53.50758491343116,9.944392892009716,271,9F5FGW5V+2Q,"{'fillColor': 'green', 'color': 'green'}",storage,False
"[(53.506775657946775, 9.944615974013862), (53.506942828093784, 9.944615974013862), (53.506942828093784, 9.94541437276553), (53.506775657946775, 9.94541437276553)]",0.9618496,DEHAM-CTA,"POLYGON ((9.944615974013862 53.506775657946775,9.944615974013862 53.506942828093784,9.94541437276553 53.506942828093784,9.94541437276553 53.506775657946775,9.944615974013862 53.506775657946775))",DEHAM-CTA-OFFD,0.880023929701655,"POLYGON ((9.944615974013862 53.506775657946775, 9.944615974013862 53.506942828093784, 9.94541437276553 53.506942828093784, 9.94541437276553 53.506775657946775, 9.944615974013862 53.506775657946775))",DEHAM,,,,,,,DE,DEHAM-CTA,POINT (9.945015173389693 53.50685924302028),53.50685924302028,9.945015173389693,272,9F5FGW4W+P2,"{'fillColor': 'green', 'color': 'green'}",storage,False
"[(53.506144278583086, 9.945117525481214), (53.50617581851947, 9.944666732195653), (53.50638986905948, 9.944809756379895), (53.5063583291231, 9.945260549665454)]",0.9161789,DEHAM-CTA,"POLYGON ((9.945117525481214 53.506144278583086,9.944666732195653 53.50617581851947,9.944809756379895 53.50638986905948,9.945260549665454 53.5063583291231,9.945117525481214 53.506144278583086))",DEHAM-CTA-OFFD,0.8286521905713599,"POLYGON ((9.945117525481214 53.506144278583086, 9.944666732195653 53.50617581851947, 9.944809756379895 53.50638986905948, 9.945260549665454 53.5063583291231, 9.945117525481214 53.506144278583086))",DEHAM,,,,,,,DE,DEHAM-CTA,POINT (9.944963640930554 53.50626707382129),53.50626707382129,9.944963640930554,273,9F5FGW4V+GX,"{'fillColor': 'green', 'color': 'green'}",storage,False
"[(53.50679465455439, 9.945813572141365), (53.50690863420007, 9.945813572141365), (53.50690863420007, 9.946013171829282), (53.50679465455439, 9.946013171829282)]",0.9351831,DEHAM-CTA,"POLYGON ((9.945813572141365 53.50679465455439,9.945813572141365 53.50690863420007,9.946013171829282 53.50690863420007,9.946013171829282 53.50679465455439,9.945813572141365 53.50679465455439))",DEHAM-CTA-OFFD,0.9190310414189548,"POLYGON ((9.945813572141365 53.50679465455439, 9.945813572141365 53.50690863420007, 9.946013171829282 53.50690863420007, 9.946013171829282 53.50679465455439, 9.945813572141365 53.50679465455439))",DEHAM,,,,,,,DE,DEHAM-CTA,POINT (9.945913371985323 53.506851644377235),53.506851644377235,9.945913371985323,274,9F5FGW4W+P9,"{'fillColor': 'green', 'color': 'green'}",storage,False
"[(53.528083950281484, 9.910321826581985), (53.5286457569361, 9.910321826581985), (53.5286457569361, 9.911554482881922), (53.528083950281484, 9.911554482881922)]",0.99502754,DEHAM-EGH,"POLYGON ((9.910321826581985 53.528083950281484,9.910321826581985 53.5286457569361,9.911554482881922 53.5286457569361,9.911554482881922 53.528083950281484,9.910321826581985 53.528083950281484))",DEHAM-EGH-OFFD,0.2655294304429172,"POLYGON ((9.910321826581985 53.528083950281484, 9.910321826581985 53.5286457569361, 9.911554482881922 53.5286457569361, 9.911554482881922 53.528083950281484, 9.910321826581985 53.528083950281484))",DEHAM,,,,,,,DE,DEHAM-EGH,POINT (9.910938154731953 53.528364853608785),53.528364853608785,9.910938154731953,275,9F5FGWH6+89,"{'fillColor': 'green', 'color': 'green'}",storage,False
"[(53.52842786705789, 9.909150216117853), (53.52846544736789, 9.908801550478728), (53.528661320498834, 9.909003471320242), (53.52862374018883, 9.909352136959367)]",0.97238255,DEHAM-EGH,"POLYGON ((9.909150216117853 53.52842786705789,9.908801550478728 53.52846544736789,9.909003471320242 53.528661320498834,9.909352136959367 53.52862374018883,9.909150216117853 53.52842786705789))",DEHAM-EGH-OFFD,0.3794961212600936,"POLYGON ((9.909150216117853 53.52842786705789, 9.908801550478728 53.52846544736789, 9.909003471320242 53.528661320498834, 9.909352136959367 53.52862374018883, 9.909150216117853 53.52842786705789))",DEHAM,,,,,,,DE,DEHAM-EGH,POINT (9.909076843719046 53.528544593778356),53.528544593778356,9.909076843719046,276,9F5FGWH5+CJ,"{'fillColor': 'green', 'color': 'green'}",storage,False
"[(53.5284866608751, 9.908306380022434), (53.528536537259534, 9.907913746074668), (53.528693326364724, 9.908104238658352), (53.5286434499803, 9.908496872606118)]",0.97625464,DEHAM-EGH,"POLYGON ((9.908306380022434 53.5284866608751,9.907913746074668 53.528536537259534,9.908104238658352 53.528693326364724,9.908496872606118 53.5286434499803,9.908306380022434 53.5284866608751))",DEHAM-EGH-OFFD,0.4354906101880075,"POLYGON ((9.908306380022434 53.5284866608751, 9.907913746074668 53.528536537259534, 9.908104238658352 53.528693326364724, 9.908496872606118 53.5286434499803, 9.908306380022434 53.5284866608751))",DEHAM,,,,,,,DE,DEHAM-EGH,POINT (9.908205309340396 53.52858999361992),53.52858999361992,9.908205309340396,277,"Zellmannstraße 13, 21129 Hamburg, Germany","{'fillColor': 'green', 'color': 'green'}",storage,False
"[(53.52691836911336, 9.91138756626137), (53.526992547014906, 9.911000446036295), (53.527079430888065, 9.911159675315165), (53.52700525298651, 9.91154679554024)]",0.95956385,DEHAM-EGH,"POLYGON ((9.91138756626137 53.52691836911336,9.911000446036295 53.526992547014906,9.911159675315165 53.527079430888065,9.91154679554024 53.52700525298651,9.91138756626137 53.52691836911336))",DEHAM-EGH-OFFD,0.3317547281179591,"POLYGON ((9.91138756626137 53.52691836911336, 9.911000446036295 53.526992547014906, 9.911159675315165 53.527079430888065, 9.91154679554024 53.52700525298651, 9.91138756626137 53.52691836911336))",DEHAM,,,,,,,DE,DEHAM-EGH,POINT (9.911273620788267 53.52699890000071),53.52699890000071,9.911273620788267,278,"Zellmannstraße 5, 21129 Hamburg, Germany","{'fillColor': 'green', 'color': 'green'}",storage,False
"[(53.527167452076256, 9.909483710602517), (53.52717901524857, 9.909352588481822), (53.52728436859628, 9.909441448100806), (53.52727280542396, 9.909572570221503)]",0.940893,DEHAM-EGH,"POLYGON ((9.909483710602517 53.527167452076256,9.909352588481822 53.52717901524857,9.909441448100806 53.52728436859628,9.909572570221503 53.52727280542396,9.909483710602517 53.527167452076256))",DEHAM-EGH-OFFD,0.4091824416454356,"POLYGON ((9.909483710602517 53.527167452076256, 9.909352588481822 53.52717901524857, 9.909441448100806 53.52728436859628, 9.909572570221503 53.52727280542396, 9.909483710602517 53.527167452076256))",DEHAM,,,,,,,DE,DEHAM-EGH,POINT (9.909462579351661 53.52722591033627),53.52722591033627,9.909462579351661,279,"Zellmannstraße 5, 21129 Hamburg, Germany","{'fillColor': 'green', 'color': 'green'}",storage,False
"[(53.52827711285339, 9.90870518935911), (53.52828480552463, 9.908592184187643), (53.5284116439795, 9.90867476608754), (53.52840395130827, 9.908787771259005)]",0.8923796,DEHAM-EGH,"POLYGON ((9.90870518935911 53.52827711285339,9.908592184187643 53.52828480552463,9.90867476608754 53.5284116439795,9.908787771259005 53.52840395130827,9.90870518935911 53.52827711285339))",DEHAM-EGH-OFFD,0.4090600289812623,"POLYGON ((9.90870518935911 53.52827711285339, 9.908592184187643 53.52828480552463, 9.90867476608754 53.5284116439795, 9.908787771259005 53.52840395130827, 9.90870518935911 53.52827711285339))",DEHAM,,,,,,,DE,DEHAM-EGH,POINT (9.908689977723325 53.52834437841645),53.52834437841645,9.908689977723325,280,"Zellmannstraße 13, 21129 Hamburg, Germany","{'fillColor': 'green', 'color': 'green'}",storage,False
"[(53.526907954011534, 9.909746375069503), (53.527211085126766, 9.90914371484653), (53.527284346380924, 9.909496156647814), (53.52698121526569, 9.910098816870784)]",0.9660228,DEHAM-EGH,"POLYGON ((9.909746375069503 53.526907954011534,9.90914371484653 53.527211085126766,9.909496156647814 53.527284346380924,9.910098816870784 53.52698121526569,9.909746375069503 53.526907954011534))",DEHAM-EGH-OFFD,0.4082689193456246,"POLYGON ((9.909746375069503 53.526907954011534, 9.90914371484653 53.527211085126766, 9.909496156647814 53.527284346380924, 9.910098816870784 53.52698121526569, 9.909746375069503 53.526907954011534))",DEHAM,,,,,,,DE,DEHAM-EGH,POINT (9.909621265858657 53.52709615019622),53.52709615019622,9.909621265858657,281,"Zellmannstraße 5, 21129 Hamburg, Germany","{'fillColor': 'green', 'color': 'green'}",storage,False
"[(53.52682551660028, 9.911268037036985), (53.52689308523847, 9.910850107853387), (53.52709958714396, 9.91116942453299), (53.527032018505764, 9.911587353716588)]",0.96080196,DEHAM-EGH,"POLYGON ((9.911268037036985 53.52682551660028,9.910850107853387 53.52689308523847,9.91116942453299 53.52709958714396,9.911587353716588 53.527032018505764,9.911268037036985 53.52682551660028))",DEHAM-EGH-OFFD,0.3371842654740112,"POLYGON ((9.911268037036985 53.52682551660028, 9.910850107853387 53.52689308523847, 9.91116942453299 53.52709958714396, 9.911587353716588 53.527032018505764, 9.911268037036985 53.52682551660028))",DEHAM,,,,,,,DE,DEHAM-EGH,POINT (9.911218730784988 53.52696255187212),53.52696255187212,9.911218730784988,282,"Zellmannstraße 5, 21129 Hamburg, Germany","{'fillColor': 'green', 'color': 'green'}",storage,False
"[(53.538352105691914, 9.910838368269577), (53.539187223692025, 9.910838368269577), (53.539187223692025, 9.911554482881922), (53.538352105691914, 9.911554482881922)]",0.99693733,DEHAM-CTB,"POLYGON ((9.910838368269577 53.538352105691914,9.910838368269577 53.539187223692025,9.911554482881922 53.539187223692025,9.911554482881922 53.538352105691914,9.910838368269577 53.538352105691914))",DEHAM-CTB-OFFD,0.4127602193215295,"POLYGON ((9.910838368269577 53.538352105691914, 9.910838368269577 53.539187223692025, 9.911554482881922 53.539187223692025, 9.911554482881922 53.538352105691914, 9.910838368269577 53.538352105691914))",DEHAM,,,,,,,DE,DEHAM-CTB,POINT (9.91119642557575 53.53876966469197),53.53876966469197,9.91119642557575,283,9F5FGWQ6+GF,"{'fillColor': 'green', 'color': 'green'}",storage,False
"[(53.53707285675539, 9.910662274512443), (53.537976302591865, 9.910662274512443), (53.537976302591865, 9.911554482881922), (53.53707285675539, 9.911554482881922)]",0.9947393,DEHAM-CTB,"POLYGON ((9.910662274512443 53.53707285675539,9.910662274512443 53.537976302591865,9.911554482881922 53.537976302591865,9.911554482881922 53.53707285675539,9.910662274512443 53.53707285675539))",DEHAM-CTB-OFFD,0.3332748589955829,"POLYGON ((9.910662274512443 53.53707285675539, 9.910662274512443 53.537976302591865, 9.911554482881922 53.537976302591865, 9.911554482881922 53.53707285675539, 9.910662274512443 53.53707285675539))",DEHAM,,,,,,,DE,DEHAM-CTB,POINT (9.91110837869718 53.53752457967363),53.53752457967363,9.91110837869718,284,9F5FGWQ6+2C,"{'fillColor': 'green', 'color': 'green'}",storage,False
